1.00231	6.54499e-16
1.00462	6.42553e-16
1.00693	6.30825e-16
1.00925	6.19311e-16
1.01158	6.08007e-16
1.01391	5.9691e-16
1.01625	5.86015e-16
1.01859	5.75319e-16
1.02094	5.64818e-16
1.02329	5.54509e-16
1.02565	5.44388e-16
1.02802	5.34452e-16
1.03039	5.24697e-16
1.03276	5.1512e-16
1.03514	5.05718e-16
1.03753	4.96488e-16
1.03992	4.87426e-16
1.04232	4.7853e-16
1.04472	4.69795e-16
1.04713	4.61221e-16
1.04954	4.52802e-16
1.05196	4.44538e-16
1.05439	4.36424e-16
1.05682	4.28459e-16
1.05925	4.20638e-16
1.0617	4.12961e-16
1.06414	4.05423e-16
1.0666	3.98024e-16
1.06905	3.90759e-16
1.07152	3.83627e-16
1.07399	3.76625e-16
1.07647	3.6975e-16
1.07895	3.63002e-16
1.08143	3.56376e-16
1.08393	3.49872e-16
1.08643	3.43486e-16
1.08893	3.37216e-16
1.09144	3.31062e-16
1.09396	3.25019e-16
1.09648	3.19087e-16
1.09901	3.13263e-16
1.10154	3.07545e-16
1.10408	3.01932e-16
1.10662	2.96421e-16
1.10917	2.91011e-16
1.11173	2.85699e-16
1.11429	2.80484e-16
1.11686	2.75365e-16
1.11944	2.70339e-16
1.12202	2.65405e-16
1.1246	2.60561e-16
1.1272	2.55805e-16
1.1298	2.51136e-16
1.1324	2.46552e-16
1.13501	2.42052e-16
1.13763	2.37634e-16
1.14025	2.33297e-16
1.14288	2.29039e-16
1.14551	2.24858e-16
1.14815	2.20754e-16
1.1508	2.16725e-16
1.15345	2.12769e-16
1.15611	2.08886e-16
1.15878	2.05073e-16
1.16145	2.0133e-16
1.16413	1.97655e-16
1.16681	1.94048e-16
1.1695	1.90506e-16
1.1722	1.87029e-16
1.1749	1.83615e-16
1.17761	1.80264e-16
1.18032	1.76974e-16
1.18304	1.73744e-16
1.18577	1.70572e-16
1.1885	1.67459e-16
1.19124	1.64403e-16
1.19399	1.61402e-16
1.19674	1.58456e-16
1.1995	1.55564e-16
1.20226	1.52725e-16
1.20504	1.49937e-16
1.20781	1.472e-16
1.2106	1.44514e-16
1.21339	1.41876e-16
1.21619	1.39286e-16
1.21899	1.36744e-16
1.2218	1.34248e-16
1.22462	1.31798e-16
1.22744	1.29392e-16
1.23027	1.27031e-16
1.2331	1.24712e-16
1.23595	1.22436e-16
1.2388	1.20201e-16
1.24165	1.18007e-16
1.24451	1.15853e-16
1.24738	1.13739e-16
1.25026	1.11663e-16
1.25314	1.09625e-16
1.25603	1.07624e-16
1.25893	1.0566e-16
1.26183	1.03731e-16
1.26474	1.01838e-16
1.26765	9.9979e-17
1.27057	9.81542e-17
1.2735	9.63627e-17
1.27644	9.46038e-17
1.27938	9.28771e-17
1.28233	9.11819e-17
1.28529	8.95177e-17
1.28825	8.78838e-17
1.29122	8.62797e-17
1.2942	8.4705e-17
1.29718	8.31589e-17
1.30017	8.16411e-17
1.30317	8.0151e-17
1.30617	7.86881e-17
1.30918	7.72518e-17
1.3122	7.58418e-17
1.31522	7.44576e-17
1.31826	7.30986e-17
1.3213	7.17644e-17
1.32434	7.04545e-17
1.32739	6.91686e-17
1.33045	6.79061e-17
1.33352	6.66667e-17
1.3366	6.54499e-17
1.33968	6.42553e-17
1.34276	6.30825e-17
1.34586	6.19311e-17
1.34896	6.08007e-17
1.35207	5.9691e-17
1.35519	5.86015e-17
1.35831	5.75319e-17
1.36144	5.64818e-17
1.36458	5.54509e-17
1.36773	5.44388e-17
1.37088	5.34452e-17
1.37404	5.24697e-17
1.37721	5.15121e-17
1.38038	5.05718e-17
1.38357	4.96488e-17
1.38676	4.87426e-17
1.38995	4.7853e-17
1.39316	4.69795e-17
1.39637	4.61221e-17
1.39959	4.52803e-17
1.40281	4.44538e-17
1.40605	4.36424e-17
1.40929	4.28459e-17
1.41254	4.20638e-17
1.41579	4.12961e-17
1.41906	4.05423e-17
1.42233	3.98024e-17
1.42561	3.90759e-17
1.42889	3.83627e-17
1.43219	3.76625e-17
1.43549	3.69751e-17
1.4388	3.63002e-17
1.44212	3.56376e-17
1.44544	3.49872e-17
1.44877	3.43486e-17
1.45211	3.37217e-17
1.45546	3.31062e-17
1.45881	3.25019e-17
1.46218	3.19087e-17
1.46555	3.13263e-17
1.46893	3.07545e-17
1.47231	3.01932e-17
1.47571	2.96421e-17
1.47911	2.91011e-17
1.48252	2.85699e-17
1.48594	2.80485e-17
1.48936	2.75365e-17
1.49279	2.70339e-17
1.49624	2.65405e-17
1.49968	2.60561e-17
1.50314	2.55805e-17
1.50661	2.51136e-17
1.51008	2.46552e-17
1.51356	2.42052e-17
1.51705	2.37634e-17
1.52055	2.33297e-17
1.52405	2.29039e-17
1.52757	2.24858e-17
1.53109	2.20754e-17
1.53462	2.16725e-17
1.53815	2.12769e-17
1.5417	2.08886e-17
1.54525	2.05073e-17
1.54882	2.0133e-17
1.55239	1.97656e-17
1.55597	1.94048e-17
1.55955	1.90506e-17
1.56315	1.87029e-17
1.56675	1.83615e-17
1.57036	1.80264e-17
1.57398	1.76974e-17
1.57761	1.73744e-17
1.58125	1.70573e-17
1.58489	1.67459e-17
1.58855	1.64403e-17
1.59221	1.61402e-17
1.59588	1.58456e-17
1.59956	1.55564e-17
1.60325	1.52725e-17
1.60694	1.49937e-17
1.61065	1.472e-17
1.61436	1.44514e-17
1.61808	1.41876e-17
1.62181	1.39287e-17
1.62555	1.36744e-17
1.6293	1.34248e-17
1.63305	1.31798e-17
1.63682	1.29393e-17
1.64059	1.27031e-17
1.64437	1.24712e-17
1.64816	1.22436e-17
1.65196	1.20201e-17
1.65577	1.18007e-17
1.65959	1.15854e-17
1.66341	1.13739e-17
1.66725	1.11663e-17
1.67109	1.09625e-17
1.67494	1.07624e-17
1.6788	1.0566e-17
1.68267	1.03731e-17
1.68655	1.01838e-17
1.69044	9.99791e-18
1.69434	9.81543e-18
1.69824	9.63628e-18
1.70216	9.4604e-18
1.70608	9.28773e-18
1.71002	9.11821e-18
1.71396	8.95178e-18
1.71791	8.78839e-18
1.72187	8.62799e-18
1.72584	8.47051e-18
1.72982	8.3159e-18
1.7338	8.16412e-18
1.7378	8.01511e-18
1.74181	7.86882e-18
1.74582	7.7252e-18
1.74985	7.5842e-18
1.75388	7.44577e-18
1.75792	7.30987e-18
1.76198	7.17645e-18
1.76604	7.04546e-18
1.77011	6.91687e-18
1.77419	6.79062e-18
1.77828	6.66668e-18
1.78238	6.545e-18
1.78649	6.42554e-18
1.79061	6.30826e-18
1.79473	6.19312e-18
1.79887	6.08009e-18
1.80302	5.96911e-18
1.80717	5.86017e-18
1.81134	5.75321e-18
1.81552	5.6482e-18
1.8197	5.54511e-18
1.8239	5.4439e-18
1.8281	5.34454e-18
1.83231	5.24699e-18
1.83654	5.15122e-18
1.84077	5.0572e-18
1.84502	4.9649e-18
1.84927	4.87428e-18
1.85353	4.78531e-18
1.8578	4.69797e-18
1.86209	4.61222e-18
1.86638	4.52804e-18
1.87068	4.44539e-18
1.87499	4.36426e-18
1.87932	4.2846e-18
1.88365	4.2064e-18
1.88799	4.12962e-18
1.89234	4.05425e-18
1.89671	3.98025e-18
1.90108	3.9076e-18
1.90546	3.83628e-18
1.90985	3.76626e-18
1.91426	3.69752e-18
1.91867	3.63003e-18
1.92309	3.56378e-18
1.92752	3.49873e-18
1.93197	3.43487e-18
1.93642	3.37218e-18
1.94089	3.31063e-18
1.94536	3.25021e-18
1.94984	3.19088e-18
1.95434	3.13264e-18
1.95884	3.07547e-18
1.96336	3.01933e-18
1.96789	2.96423e-18
1.97242	2.91012e-18
1.97697	2.85701e-18
1.98153	2.80486e-18
1.98609	2.75367e-18
1.99067	2.70341e-18
1.99526	2.65407e-18
1.99986	2.60562e-18
2.00447	2.55807e-18
2.00909	2.51138e-18
2.01372	2.46554e-18
2.01837	2.42054e-18
2.02302	2.37636e-18
2.02768	2.33299e-18
2.03236	2.29041e-18
2.03704	2.2486e-18
2.04174	2.20756e-18
2.04644	2.16727e-18
2.05116	2.12771e-18
2.05589	2.08888e-18
2.06063	2.05075e-18
2.06538	2.01332e-18
2.07014	1.97657e-18
2.07491	1.9405e-18
2.0797	1.90508e-18
2.08449	1.87031e-18
2.0893	1.83617e-18
2.09411	1.80266e-18
2.09894	1.76976e-18
2.10378	1.73746e-18
2.10863	1.70574e-18
2.11349	1.67461e-18
2.11836	1.64405e-18
2.12324	1.61404e-18
2.12814	1.58458e-18
2.13304	1.55566e-18
2.13796	1.52727e-18
2.14289	1.49939e-18
2.14783	1.47202e-18
2.15278	1.44516e-18
2.15774	1.41878e-18
2.16272	1.39289e-18
2.1677	1.36746e-18
2.1727	1.34251e-18
2.17771	1.318e-18
2.18273	1.29395e-18
2.18776	1.27033e-18
2.1928	1.24714e-18
2.19786	1.22438e-18
2.20293	1.20203e-18
2.208	1.1801e-18
2.21309	1.15856e-18
2.2182	1.13741e-18
2.22331	1.11665e-18
2.22844	1.09627e-18
2.23357	1.07626e-18
2.23872	1.05662e-18
2.24388	1.03733e-18
2.24905	1.0184e-18
2.25424	9.99814e-19
2.25944	9.81566e-19
2.26464	9.63651e-19
2.26986	9.46063e-19
2.2751	9.28796e-19
2.28034	9.11844e-19
2.2856	8.95202e-19
2.29087	8.78863e-19
2.29615	8.62823e-19
2.30144	8.47075e-19
2.30675	8.31615e-19
2.31206	8.16437e-19
2.31739	8.01536e-19
2.32274	7.86907e-19
2.32809	7.72545e-19
2.33346	7.58445e-19
2.33884	7.44602e-19
2.34423	7.31012e-19
2.34963	7.1767e-19
2.35505	7.04572e-19
2.36048	6.91713e-19
2.36592	6.79088e-19
2.37137	6.66694e-19
2.37684	6.54526e-19
2.38232	6.42581e-19
2.38781	6.30853e-19
2.39332	6.19339e-19
2.39883	6.08036e-19
2.40436	5.96939e-19
2.40991	5.86044e-19
2.41546	5.75348e-19
2.42103	5.64847e-19
2.42661	5.54539e-19
2.4322	5.44418e-19
2.43781	5.34482e-19
2.44343	5.24727e-19
2.44906	5.1515e-19
2.45471	5.05749e-19
2.46037	4.96518e-19
2.46604	4.87457e-19
2.47172	4.7856e-19
2.47742	4.69826e-19
2.48313	4.61252e-19
2.48886	4.52834e-19
2.49459	4.44569e-19
2.50035	4.36456e-19
2.50611	4.2849e-19
2.51189	4.2067e-19
2.51768	4.12993e-19
2.52348	4.05456e-19
2.5293	3.98056e-19
2.53513	3.90792e-19
2.54097	3.8366e-19
2.54683	3.76658e-19
2.5527	3.69784e-19
2.55859	3.63036e-19
2.56448	3.5641e-19
2.5704	3.49906e-19
2.57632	3.4352e-19
2.58226	3.37251e-19
2.58821	3.31096e-19
2.59418	3.25054e-19
2.60016	3.19122e-19
2.60615	3.13298e-19
2.61216	3.07581e-19
2.61818	3.01968e-19
2.62422	2.96457e-19
2.63027	2.91047e-19
2.63633	2.85736e-19
2.64241	2.80521e-19
2.6485	2.75402e-19
2.65461	2.70376e-19
2.66073	2.65442e-19
2.66686	2.60599e-19
2.67301	2.55843e-19
2.67917	2.51174e-19
2.68534	2.46591e-19
2.69153	2.42091e-19
2.69774	2.37673e-19
2.70396	2.33336e-19
2.71019	2.29078e-19
2.71644	2.24898e-19
2.7227	2.20794e-19
2.72898	2.16765e-19
2.73527	2.1281e-19
2.74157	2.08927e-19
2.74789	2.05114e-19
2.75423	2.01372e-19
2.76058	1.97697e-19
2.76694	1.9409e-19
2.77332	1.90548e-19
2.77971	1.87072e-19
2.78612	1.83658e-19
2.79254	1.80307e-19
2.79898	1.77017e-19
2.80543	1.73787e-19
2.8119	1.70616e-19
2.81838	1.67503e-19
2.82488	1.64447e-19
2.83139	1.61447e-19
2.83792	1.58501e-19
2.84446	1.55609e-19
2.85102	1.5277e-19
2.85759	1.49983e-19
2.86418	1.47247e-19
2.87078	1.4456e-19
2.8774	1.41923e-19
2.88403	1.39334e-19
2.89068	1.36792e-19
2.89734	1.34296e-19
2.90402	1.31846e-19
2.91072	1.29441e-19
2.91743	1.2708e-19
2.92415	1.24761e-19
2.93089	1.22485e-19
2.93765	1.20251e-19
2.94442	1.18058e-19
2.95121	1.15904e-19
2.95801	1.1379e-19
2.96483	1.11714e-19
2.97167	1.09676e-19
2.97852	1.07676e-19
2.98538	1.05712e-19
2.99226	1.03784e-19
2.99916	1.01891e-19
3.00608	1.00032e-19
3.01301	9.82079e-20
3.01995	9.64168e-20
3.02691	9.46583e-20
3.03389	9.2932e-20
3.04089	9.12371e-20
3.04789	8.95732e-20
3.05492	8.79397e-20
3.06196	8.63361e-20
3.06902	8.47617e-20
3.0761	8.3216e-20
3.08319	8.16986e-20
3.0903	8.02088e-20
3.09742	7.87463e-20
3.10456	7.73105e-20
3.11172	7.59009e-20
3.11889	7.4517e-20
3.12608	7.31584e-20
3.13329	7.18246e-20
3.14051	7.05152e-20
3.14775	6.92297e-20
3.155	6.79676e-20
3.16228	6.67286e-20
3.16957	6.55123e-20
3.17687	6.43181e-20
3.1842	6.31457e-20
3.19154	6.19948e-20
3.1989	6.08648e-20
3.20627	5.97555e-20
3.21366	5.86665e-20
3.22107	5.75974e-20
3.22849	5.65477e-20
3.23594	5.55173e-20
3.2434	5.45056e-20
3.25087	5.35125e-20
3.25837	5.25375e-20
3.26588	5.15803e-20
3.27341	5.06405e-20
3.28095	4.9718e-20
3.28852	4.88122e-20
3.2961	4.79231e-20
3.3037	4.70501e-20
3.31131	4.61932e-20
3.31894	4.53518e-20
3.3266	4.45259e-20
3.33426	4.3715e-20
3.34195	4.29189e-20
3.34965	4.21374e-20
3.35738	4.13702e-20
3.36512	4.0617e-20
3.37287	3.98775e-20
3.38065	3.91516e-20
3.38844	3.84389e-20
3.39625	3.77392e-20
3.40408	3.70523e-20
3.41193	3.6378e-20
3.41979	3.5716e-20
3.42768	3.50661e-20
3.43558	3.4428e-20
3.4435	3.38017e-20
3.45144	3.31867e-20
3.45939	3.2583e-20
3.46737	3.19904e-20
3.47536	3.14086e-20
3.48337	3.08374e-20
3.4914	3.02766e-20
3.49945	2.97261e-20
3.50752	2.91857e-20
3.5156	2.86551e-20
3.52371	2.81343e-20
3.53183	2.76229e-20
3.53997	2.71209e-20
3.54813	2.66281e-20
3.55631	2.61443e-20
3.56451	2.56694e-20
3.57273	2.52031e-20
3.58096	2.47454e-20
3.58922	2.4296e-20
3.59749	2.38548e-20
3.60579	2.34218e-20
3.6141	2.29966e-20
3.62243	2.25792e-20
3.63078	2.21695e-20
3.63915	2.17672e-20
3.64754	2.13723e-20
3.65595	2.09846e-20
3.66438	2.06041e-20
3.67282	2.02304e-20
3.68129	1.98637e-20
3.68978	1.95036e-20
3.69828	1.91501e-20
3.70681	1.88031e-20
3.71535	1.84625e-20
3.72392	1.8128e-20
3.7325	1.77997e-20
3.74111	1.74775e-20
3.74973	1.71611e-20
3.75837	1.68505e-20
3.76704	1.65456e-20
3.77572	1.62463e-20
3.78443	1.59524e-20
3.79315	1.5664e-20
3.80189	1.53808e-20
3.81066	1.51028e-20
3.81944	1.48299e-20
3.82825	1.4562e-20
3.83707	1.42991e-20
3.84592	1.40409e-20
3.85478	1.37875e-20
3.86367	1.35387e-20
3.87258	1.32945e-20
3.8815	1.30547e-20
3.89045	1.28194e-20
3.89942	1.25884e-20
3.90841	1.23616e-20
3.91742	1.21389e-20
3.92645	1.19204e-20
3.9355	1.17059e-20
3.94457	1.14953e-20
3.95367	1.12885e-20
3.96278	1.10856e-20
3.97192	1.08864e-20
3.98107	1.06908e-20
3.99025	1.04989e-20
3.99945	1.03104e-20
4.00867	1.01255e-20
4.01791	9.9439e-21
4.02717	9.76567e-21
4.03645	9.59071e-21
4.04576	9.41896e-21
4.05509	9.25038e-21
4.06443	9.08489e-21
4.0738	8.92245e-21
4.08319	8.763e-21
4.09261	8.60649e-21
4.10204	8.45285e-21
4.1115	8.30204e-21
4.12098	8.15401e-21
4.13048	8.00871e-21
4.14	7.86608e-21
4.14954	7.72608e-21
4.15911	7.58866e-21
4.16869	7.45377e-21
4.1783	7.32138e-21
4.18794	7.19142e-21
4.19759	7.06386e-21
4.20727	6.93866e-21
4.21697	6.81576e-21
4.22669	6.69514e-21
4.23643	6.57674e-21
4.2462	6.46053e-21
4.25598	6.34647e-21
4.2658	6.23451e-21
4.27563	6.12463e-21
4.28549	6.01678e-21
4.29536	5.91092e-21
4.30527	5.80702e-21
4.31519	5.70505e-21
4.32514	5.60496e-21
4.33511	5.50673e-21
4.3451	5.41032e-21
4.35512	5.3157e-21
4.36516	5.22283e-21
4.37522	5.13168e-21
4.38531	5.04223e-21
4.39542	4.95444e-21
4.40555	4.86827e-21
4.4157	4.78371e-21
4.42588	4.70072e-21
4.43609	4.61928e-21
4.44631	4.53935e-21
4.45656	4.4609e-21
4.46684	4.38392e-21
4.47713	4.30837e-21
4.48745	4.23423e-21
4.4978	4.16147e-21
4.50817	4.09007e-21
4.51856	4.02e-21
4.52898	3.95124e-21
4.53942	3.88376e-21
4.54988	3.81755e-21
4.56037	3.75257e-21
4.57088	3.68881e-21
4.58142	3.62624e-21
4.59198	3.56485e-21
4.60257	3.5046e-21
4.61318	3.44548e-21
4.62381	3.38748e-21
4.63447	3.33056e-21
4.64515	3.27471e-21
4.65586	3.21991e-21
4.66659	3.16613e-21
4.67735	3.11337e-21
4.68813	3.06161e-21
4.69894	3.01082e-21
4.70977	2.96098e-21
4.72063	2.91209e-21
4.73151	2.86411e-21
