  0.0000000000e+00   3.3365097863e+00
  4.8828125000e-04   8.7996256584e-01
  9.7656250000e-04  -1.3116405936e+00
  1.4648437500e-03  -1.9814605308e+00
  1.9531250000e-03  -1.0965148469e+00
  2.4414062500e-03   2.6733509528e-01
  2.9296875000e-03   8.6144596414e-01
  3.4179687500e-03   2.5582134451e-01
  3.9062500000e-03  -8.9329479095e-01
  4.3945312500e-03  -1.4792074131e+00
  4.8828125000e-03  -9.3422585127e-01
  5.3710937500e-03   2.5443261877e-01
  5.8593750000e-03   9.3694986114e-01
  6.3476562500e-03   2.9022943225e-01
  6.8359375000e-03  -1.4067900962e+00
  7.3242187500e-03  -2.8716207331e+00
  7.8125000000e-03  -2.7607292172e+00
  8.3007812500e-03  -7.4235671237e-01
  8.7890625000e-03   2.1462397780e+00
  9.2773437500e-03   4.1685012302e+00
  9.7656250000e-03   4.1061342065e+00
  1.0253906250e-02   2.1154018488e+00
  1.0742187500e-02  -4.1817295880e-01
  1.1230468750e-02  -1.9056083823e+00
  1.1718750000e-02  -1.6760304872e+00
  1.2207031250e-02  -3.5576298826e-01
  1.2695312500e-02   7.4235770384e-01
  1.3183593750e-02   6.9933108491e-01
  1.3671875000e-02  -3.2355772599e-01
  1.4160156250e-02  -1.3142529447e+00
  1.4648437500e-02  -1.3317246649e+00
  1.5136718750e-02  -3.4316150325e-01
  1.5625000000e-02   7.2201906890e-01
  1.6113281250e-02   7.5621711591e-01
  1.6601562500e-02  -5.4103971402e-01
  1.7089843750e-02  -2.2959462196e+00
  1.7578125000e-02  -3.0514841581e+00
  1.8066406250e-02  -1.8904035802e+00
  1.8554687500e-02   7.8121244424e-01
  1.9042968750e-02   3.4245353728e+00
  1.9531250000e-02   4.4245368592e+00
  2.0019531250e-02   3.2318018413e+00
  2.0507812500e-02   7.3346385303e-01
  2.0996093750e-02  -1.4188663896e+00
  2.1484375000e-02  -2.0048778536e+00
  2.1972656250e-02  -1.0499523154e+00
  2.2460937500e-02   3.3255071459e-01
  2.2949218750e-02   9.0012771004e-01
  2.3437500000e-02   2.5995823138e-01
  2.3925781250e-02  -8.9868535350e-01
  2.4414062500e-02  -1.4681014130e+00
  2.4902343750e-02  -9.0955066194e-01
  2.5390625000e-02   2.6012401667e-01
  2.5878906250e-02   8.9179097839e-01
  2.6367187500e-02   1.9874504210e-01
  2.6855468750e-02  -1.4946712170e+00
  2.7343750000e-02  -2.8900703608e+00
  2.7832031250e-02  -2.6765428353e+00
  2.8320312500e-02  -5.8565906657e-01
  2.8808593750e-02   2.2947654309e+00
  2.9296875000e-02   4.2275934449e+00
  2.9785156250e-02   4.0465221980e+00
  3.0273437500e-02   1.9775605195e+00
  3.0761718750e-02  -5.5323162059e-01
  3.1250000000e-02  -1.9704897708e+00
  3.1738281250e-02  -1.6568654093e+00
  3.2226562500e-02  -2.9113504065e-01
  3.2714843750e-02   7.9837760092e-01
  3.3203125000e-02   7.1868427323e-01
  3.3691406250e-02  -3.2898787279e-01
  3.4179687500e-02  -1.3140543152e+00
  3.4667968750e-02  -1.3122190271e+00
  3.5156250000e-02  -3.2441414771e-01
  3.5644531250e-02   7.0324499834e-01
  3.6132812500e-02   6.8371501549e-01
  3.6621093750e-02  -6.3788644362e-01
  3.7109375000e-02  -2.3536656266e+00
  3.7597656250e-02  -3.0158905578e+00
  3.8085937500e-02  -1.7602595194e+00
  3.8574218750e-02   9.4481818446e-01
  3.9062500000e-02   3.5333486272e+00
  3.9550781250e-02   4.4196613871e+00
  4.0039062500e-02   3.1216126495e+00
  4.0527343750e-02   5.8600454888e-01
  4.1015625000e-02  -1.5227017684e+00
  4.1503906250e-02  -2.0229472957e+00
  4.1992187500e-02  -9.9893946753e-01
  4.2480468750e-02   3.9973918009e-01
  4.2968750000e-02   9.3853097680e-01
  4.3457031250e-02   2.6276643575e-01
  4.3945312500e-02  -9.0557733095e-01
  4.4433593750e-02  -1.4587297218e+00
  4.4921875000e-02  -8.8731551028e-01
  4.5410156250e-02   2.6285715205e-01
  4.5898437500e-02   8.4451946462e-01
  4.6386718750e-02   1.0784027736e-01
  4.6875000000e-02  -1.5784494796e+00
  4.7363281250e-02  -2.9021867036e+00
  4.7851562500e-02  -2.5868891385e+00
  4.8339843750e-02  -4.2750929052e-01
  4.8828125000e-02   2.4395789205e+00
  4.9316406250e-02   4.2795540070e+00
  4.9804687500e-02   3.9800332626e+00
  5.0292968750e-02   1.8364900087e+00
  5.0781250000e-02  -6.8672178285e-01
  5.1269531250e-02  -2.0305223069e+00
  5.1757812500e-02  -1.6324815684e+00
  5.2246093750e-02  -2.2328057266e-01
